ID,XMIN,XMAX,YMIN,YMAX,MEANindex,MINindex,MAXindex,MEDindex,MEANLat,MINLat,MAXLat,MEDLat,MEANLon,MINLon,MAXLon,MEDLon,MEANSpd_km,MINSpd_kmh,MAXSpd_kmh,MEDSpd_kmh,MEANHeght_,MINHeght_m,MAXHeght_m,MEDHeght_m,MEANCo2_pp,MINCo2_ppm,MAXCo2_ppm,MEDCo2_ppm,COUNT
208,489905.364209,490155.364209,5460781.70845,5461031.70845,2743,2704,2783,2743.5,49.30080000000001,49.299759999999999,49.301850000000002,49.300820000000002,-123.13566512500009,-123.13573999999998,-123.13563000000001,-123.13566000000002,19.696946000000011,8.2784399999999998,37.262240000000013,18.52,19.94625000000001,18.100000000000001,22.5,19.699999999999999,482.87447024999994,408.64539000000002,653.83765000000005,480.66583500000002,80
209,490155.364209,490405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
210,490405.364209,490655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
211,490655.364209,490905.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
212,490905.364209,491155.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
213,491155.364209,491405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
214,491405.364209,491655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
215,491655.364209,491905.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
216,491905.364209,492155.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
217,492155.364209,492405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
218,492405.364209,492655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
219,492655.364209,492905.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
220,492905.364209,493155.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
221,493155.364209,493405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
222,493405.364209,493655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
223,493655.364209,493905.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
224,493905.364209,494155.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
225,494155.364209,494405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
226,494405.364209,494655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
227,494655.364209,494905.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
228,494905.364209,495155.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
229,495155.364209,495405.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
230,495405.364209,495655.364209,5460781.70845,5461031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
231,487405.364209,487655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
232,487655.364209,487905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
233,487905.364209,488155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
234,488155.364209,488405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
235,488405.364209,488655.364209,5460531.70845,5460781.70845,342,316,368,342,49.298473584905672,49.297829999999998,49.299579999999999,49.298349999999999,-123.15733471698115,-123.15788999999999,-123.15609000000001,-123.15757000000001,37.122116981132081,34.669440000000002,41.707039999999999,36.688119999999998,0.2698113207547172,-3.5,4.2000000000000002,0.69999999999999996,430.7510832075472,416.23086999999998,457.72061000000002,431.06142999999997,53
236,488655.364209,488905.364209,5460531.70845,5460781.70845,391,369,413,391,49.297838666666678,49.297429999999999,49.298000000000002,49.297919999999998,-123.15435711111111,-123.15591999999999,-123.15293,-123.15437,36.594285333333339,31.650680000000001,45.948120000000003,34.873159999999999,-4.72888888888889,-5.4000000000000004,-4.0999999999999996,-4.7000000000000002,440.32931799999983,431.71872000000002,454.29385000000002,440.00348000000002,45
237,488905.364209,489155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
238,489155.364209,489405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
239,489405.364209,489655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
240,489655.364209,489905.364209,5460531.70845,5460781.70845,1739,582,2539,2094.5,49.29767161290323,49.297449999999998,49.297890000000002,49.29768,-123.13983306451613,-123.14079,-123.13887,-123.13985,51.588953548387089,43.429400000000001,60.652999999999999,51.596719999999998,2.4112903225806428,-3.7999999999999998,7.2000000000000002,3.2999999999999998,472.52333000000004,433.72460999999998,506.07053000000002,472.76199500000001,62
241,489905.364209,490155.364209,5460531.70845,5460781.70845,2241,603,2703,2623,49.298231655172408,49.297449999999998,49.299690000000012,49.297910000000002,-123.13679717241399,-123.13879,-123.13573999999998,-123.13585999999999,29.961272827586203,5.7597199999999997,53.374639999999999,27.335519999999999,8.4572413793103447,-1.8999999999999999,19.899999999999999,7.5,473.45596427586179,429.43941999999998,598.09332000000018,469.53928000000002,145
242,490155.364209,490405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
243,490405.364209,490655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
244,490655.364209,490905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
245,490905.364209,491155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
246,491155.364209,491405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
247,491405.364209,491655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
248,491655.364209,491905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
249,491905.364209,492155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
250,492155.364209,492405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
251,492405.364209,492655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
252,492655.364209,492905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
253,492905.364209,493155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
254,493155.364209,493405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
255,493405.364209,493655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
256,493655.364209,493905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
257,493905.364209,494155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
258,494155.364209,494405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
259,494405.364209,494655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
260,494655.364209,494905.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
261,494905.364209,495155.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
262,495155.364209,495405.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
263,495405.364209,495655.364209,5460531.70845,5460781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
264,487405.364209,487655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
265,487655.364209,487905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
266,487905.364209,488155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
267,488155.364209,488405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
268,488405.364209,488655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
269,488655.364209,488905.364209,5460281.70845,5460531.70845,415,414,417,415.5,49.297325000000001,49.297289999999997,49.297359999999998,49.297325000000001,-123.15275500000001,-123.15282000000001,-123.15269000000001,-123.15275500000001,36.808500000000002,36.317720000000001,37.299280000000003,36.808500000000002,-5.2000000000000002,-5.2000000000000002,-5.2000000000000002,-5.2000000000000002,440.30877000000004,439.36423000000002,441.30410999999998,440.28336999999999,4
270,488905.364209,489155.364209,5460281.70845,5460531.70845,1561,418,2386,2116.5,49.296024852941144,49.295390000000012,49.297229999999999,49.295949999999998,-123.15027073529421,-123.15257,-123.14917,-123.150115,30.771933235294121,7.51912,47.726040000000012,33.780479999999997,-0.57573529411764779,-4.9000000000000004,4.5,-0.10000000000000001,459.2329411029412,430.88173999999998,488.65933000000001,458.665145,136
271,489155.364209,489405.364209,5460281.70845,5460531.70845,1700,470,2451,2016.5,49.295979488636384,49.29522,49.296469999999999,49.295960000000001,-123.14750346590903,-123.14914,-123.14574,-123.14749,35.130019772727231,25.020520000000001,52.133800000000001,32.743360000000003,-2.510227272727271,-6.5,2.7000000000000002,-4,468.72460448863626,413.91748000000001,539.42822000000001,467.75478999999996,176
272,489405.364209,489655.364209,5460281.70845,5460531.70845,1702,525,2494,2049,49.29669333333338,49.296500000000002,49.296790000000001,49.296709999999997,-123.14396521367527,-123.14561999999999,-123.14234999999999,-123.14391000000001,44.281794871794915,37.151119999999999,55.3748,43.299759999999999,-0.3692307692307687,-5.2999999999999998,5.5999999999999996,-1.6000000000000001,473.99290974358951,441.66977000000003,513.3322099999998,474.46679999999998,117
273,489655.364209,489905.364209,5460281.70845,5460531.70845,1793,564,2517,2077,49.297131803278702,49.29683,49.297420000000002,49.29712,-123.14160360655738,-123.14223,-123.14084,-123.14162,43.21930426229509,35.465800000000002,55.930399999999999,42.28116,1.3737704918032791,-5,5.5999999999999996,3,456.94542032786887,423.10674999999998,489.73275999999998,456.69979999999998,61
274,489905.364209,490155.364209,5460281.70845,5460531.70845,1836,625,2619,2166.5,49.296562295918314,49.29522,49.297409999999999,49.296869999999998,-123.13672469387747,-123.13724999999999,-123.13590000000001,-123.13673,21.480270816326527,5.0744800000000003,46.411119999999997,19.52008,2.933163265306125,-2.1000000000000001,6.4000000000000004,3.3999999999999999,466.85729556122442,406.43900000000002,697.47455000000002,455.90156500000001,196
275,490155.364209,490405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
276,490405.364209,490655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
277,490655.364209,490905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
278,490905.364209,491155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
279,491155.364209,491405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
280,491405.364209,491655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
281,491655.364209,491905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
282,491905.364209,492155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
283,492155.364209,492405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
284,492405.364209,492655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
285,492655.364209,492905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
286,492905.364209,493155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
287,493155.364209,493405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
288,493405.364209,493655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
289,493655.364209,493905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
290,493905.364209,494155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
291,494155.364209,494405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
292,494405.364209,494655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
293,494655.364209,494905.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
294,494905.364209,495155.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
295,495155.364209,495405.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
296,495405.364209,495655.364209,5460281.70845,5460531.70845,,,,,,,,,,,,,,,,,,,,,,,,,
297,487405.364209,487655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
298,487655.364209,487905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
299,487905.364209,488155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
300,488155.364209,488405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
301,488405.364209,488655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
302,488655.364209,488905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
303,488905.364209,489155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
304,489155.364209,489405.364209,5460031.70845,5460281.70845,2076,1899,2236,2178,49.29395478632479,49.292949999999998,49.29515,49.293900000000001,-123.14809145299148,-123.14878,-123.14788,-123.14796,31.407545641025624,5.5745199999999997,52.485680000000002,30.872840000000004,2.8393162393162399,0.69999999999999996,7.0999999999999996,2.8999999999999999,448.43395205128212,418.97588999999999,487.13720999999998,448.16244999999998,117
305,489405.364209,489655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
306,489655.364209,489905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
307,489905.364209,490155.364209,5460031.70845,5460281.70845,1580,684,2492,1592,49.294246015624971,49.293480000000002,49.295200000000001,49.294170000000001,-123.13633347656253,-123.13696000000002,-123.1354,-123.13639000000001,10.756864531249999,5.0189199999999996,20.57572,9.9082000000000008,0.56132812500000007,-5.9000000000000004,5.0999999999999996,0.69999999999999996,482.3855660937499,403.70639,700.96747000000005,462.27984500000002,256
308,490155.364209,490405.364209,5460031.70845,5460281.70845,1714,883,2607,1709,49.293261627906993,49.292969999999997,49.293529999999997,49.293289999999999,-123.13499348837216,-123.13538,-123.13455,-123.13503,12.738960465116271,5.5745199999999997,19.742319999999999,13.0566,-1.5953488372093032,-5.7999999999999998,2.3999999999999999,-0.29999999999999988,487.38614627906969,410.64062999999999,596.50463999999999,481.18658500000004,86
309,490405.364209,490655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
310,490655.364209,490905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
311,490905.364209,491155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
312,491155.364209,491405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
313,491405.364209,491655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
314,491655.364209,491905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
315,491905.364209,492155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
316,492155.364209,492405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
317,492405.364209,492655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
318,492655.364209,492905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
319,492905.364209,493155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
320,493155.364209,493405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
321,493405.364209,493655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
322,493655.364209,493905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
323,493905.364209,494155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
324,494155.364209,494405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
325,494405.364209,494655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
326,494655.364209,494905.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
327,494905.364209,495155.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
328,495155.364209,495405.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
329,495405.364209,495655.364209,5460031.70845,5460281.70845,,,,,,,,,,,,,,,,,,,,,,,,,
330,487405.364209,487655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
331,487655.364209,487905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
332,487905.364209,488155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
333,488155.364209,488405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
334,488405.364209,488655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
335,488655.364209,488905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
336,488905.364209,489155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
337,489155.364209,489405.364209,5459781.70845,5460031.70845,2010,1831,2175,2101.5,49.291735743243279,49.290700000000001,49.292900000000003,49.291714999999996,-123.14776533783792,-123.14825999999999,-123.14632,-123.148025,29.951094594594611,19.445999999999998,38.910519999999998,32.72484,10.154729729729734,6,13.800000000000001,9.9000000000000004,453.70700749999958,404.9387200000001,524.84417999999982,451.70501999999999,148
338,489405.364209,489655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
339,489655.364209,489905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
340,489905.364209,490155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
341,490155.364209,490405.364209,5459781.70845,5460031.70845,2198,926,2947,2673,49.292099239766102,49.290709999999997,49.292949999999998,49.292050000000003,-123.13431023391814,-123.13538,-123.13208,-123.13441,20.129832046783612,5.0189199999999996,49.9114,15.72348,4.9766081871345014,-1.8999999999999999,14.9,3.7999999999999998,580.46507298245592,401.29012999999998,1074.2814000000001,555.79687999999999,171
342,490405.364209,490655.364209,5459781.70845,5460031.70845,1058,1031,1124,1046.5,49.290947500000009,49.290750000000003,49.291350000000001,49.290865000000011,-123.13120187500003,-123.13194,-123.13068,-123.131095,27.8263,6.1486400000000003,46.985240000000012,30.4191,1.3,-0.69999999999999996,3.2000000000000002,1.3500000000000001,461.94547,420.15249999999997,541.29779000000019,452.60655500000001,32
343,490655.364209,490905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
344,490905.364209,491155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
345,491155.364209,491405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
346,491405.364209,491655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
347,491655.364209,491905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
348,491905.364209,492155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
349,492155.364209,492405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
350,492405.364209,492655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
351,492655.364209,492905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
352,492905.364209,493155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
353,493155.364209,493405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
354,493405.364209,493655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
355,493655.364209,493905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
356,493905.364209,494155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
357,494155.364209,494405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
358,494405.364209,494655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
359,494655.364209,494905.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
360,494905.364209,495155.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
361,495155.364209,495405.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
362,495405.364209,495655.364209,5459781.70845,5460031.70845,,,,,,,,,,,,,,,,,,,,,,,,,
363,487405.364209,487655.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
364,487655.364209,487905.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
365,487905.364209,488155.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
366,488155.364209,488405.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
367,488405.364209,488655.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
368,488655.364209,488905.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
369,488905.364209,489155.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
370,489155.364209,489405.364209,5459531.70845,5459781.70845,1957,1819,2095,1957,49.290567500000002,49.290430000000001,49.290680000000002,49.290575000000004,-123.14600749999998,-123.14637,-123.14570999999999,-123.14599,31.755626666666668,20.42756,36.576999999999998,33.502679999999998,11.699999999999998,10,13.800000000000001,11.600000000000001,483.41843708333346,409.06518999999997,519.37799000000018,496.01692500000001,24
371,489405.364209,489655.364209,5459531.70845,5459781.70845,1926,1747,2083,2000.5,49.289413614457843,49.288449999999997,49.290399999999998,49.289360000000002,-123.14411072289157,-123.14568,-123.14258999999998,-123.14403,25.970729879518089,9.0933200000000003,41.244040000000012,25.687239999999999,10.360240963855412,8.3000000000000007,12.9,10.199999999999999,512.23525530120469,427.61205999999999,630.65374999999995,508.26757499999997,166
372,489655.364209,489905.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
373,489905.364209,490155.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
374,490155.364209,490405.364209,5459531.70845,5459781.70845,3005,2948,3045,3009,49.289923698630155,49.289119999999997,49.290660000000003,49.289879999999997,-123.13317452054793,-123.13428,-123.13200000000001,-123.13309,23.618327671232873,5.6300800000000004,34.743520000000004,27.076239999999999,16.943835616438363,14.300000000000001,18.300000000000001,17.100000000000001,509.29510698630133,426.04361,700.92797999999982,487.13936999999999,73
375,490405.364209,490655.364209,5459531.70845,5459781.70845,1840,1125,3064,1150.5,49.289537692307697,49.288469999999997,49.290669999999999,49.289520000000003,-123.13030519230763,-123.1319,-123.12853,-123.13027,41.338064615384624,14.019640000000001,52.652360000000002,40.697699999999998,6.6846153846153857,-1.8,22.199999999999999,0.40000000000000002,547.6868857692308,419.72379000000006,973.56688999999994,517.85580000000004,52
376,490655.364209,490905.364209,5459531.70845,5459781.70845,1166,1158,1175,1166.5,49.288825555555547,49.288469999999997,49.289190000000012,49.288820000000001,-123.12780111111111,-123.12837,-123.12721000000001,-123.12782,53.137995555555548,50.13364,54.263599999999997,53.652440000000013,6.3444444444444441,3.6000000000000001,8.6999999999999993,6.5999999999999996,517.92081722222224,472.62304999999998,560.18915000000004,521.45336999999995,18
377,490905.364209,491155.364209,5459531.70845,5459781.70845,,,,,,,,,,,,,,,,,,,,,,,,,
